price,mean_commute_time,median_home_value,percent_bachelors_or_higher,percent_below_poverty,percent_highschool_or_higher,percent_no_health_insurance,rating,review_count,unemployment_rate,median_household_income,population,density,income_category,price_weight,price_weight_contr,price_weight_contrv2,zip_code,high_price,4_star,zip_code.1,inc_cat2,inc_cat3
1.8571428571428568,33.39999999999999,673100.0,50.0,8.099999999999998,86.1,6.599999999999999,3.8571428571428568,437.0,7.400000000000001,112224.0,29933.0,3309.1999999999994,3.0,3193.0714285714284,10.667395278025689,2.3862817435128933,94602,0,0,94602,4,2
1.5,33.9,476800.0,32.4,10.2,83.9,10.3,4.0,397.5,10.2,90261.0,43112.0,1682.1,2.0,2618.75,6.074294859899796,1.3337353868992392,94605,0,0,94605,3,2
1.5882352941176472,31.300000000000008,440500.0,30.5,19.0,72.60000000000002,12.400000000000004,3.941176470588236,786.5294117647059,9.900000000000002,63541.0,38303.0,6190.0,2.0,5109.14705882353,13.338764741204422,1.6202079087646335,94606,0,0,94606,3,2
1.859375,29.599999999999966,451900.0,37.40000000000004,36.40000000000004,79.6999999999999,10.799999999999995,3.875,790.421875,10.399999999999988,39174.0,26254.0,1636.8000000000018,1.0,5728.484375,21.819472747009975,2.7317265940428133,94607,2,0,94607,2,1
1.9318181818181817,31.59999999999999,486600.0,52.40000000000004,16.100000000000012,92.5,9.699999999999992,3.511363636363636,645.4545454545455,6.9,20114.0,30289.0,3963.899999999997,0.0,4450.5,14.693453068770845,2.2285318102281364,94608,2,0,94608,1,1
1.805555555555556,32.29999999999998,674700.0,57.0,12.399999999999993,92.59999999999997,8.1,3.9722222222222223,913.2777777777777,6.900000000000004,79518.0,22811.0,4655.0,2.0,6956.0,30.494059883389593,3.160025134072744,94609,0,0,94609,3,2
1.8139534883720931,32.200000000000024,839100.0,68.0,7.0,94.5,5.5,3.755813953488372,592.2325581395347,4.1999999999999975,195953.0,31496.0,5182.200000000004,3.0,4131.523255813953,13.117612572434448,2.159742691578407,94610,0,0,94610,4,2
2.0,33.700000000000024,941900.0,73.69999999999997,8.0,97.0,3.8,3.8205128205128207,746.9230769230769,4.199999999999998,62784.0,39384.0,1336.599999999999,2.0,5889.935897435898,14.955149038787065,1.9564107772517267,94611,3,1,94611,3,2
1.8805970149253728,31.400000000000038,535000.0,45.0,38.90000000000005,80.39999999999995,11.700000000000012,3.9402985074626864,711.7910447761194,7.0,78171.0,16062.0,6498.700000000007,2.0,5275.134328358209,32.842325540768336,4.576482548036807,94612,2,0,94612,3,2
2.0,32.100000000000016,1030000.0,78.19999999999997,6.900000000000004,96.5,2.0,3.924242424242424,778.4848484848485,4.800000000000002,145498.0,17041.0,2553.6999999999985,3.0,6696.030303030303,39.293646517400994,4.605648053802504,94618,6,0,94618,4,2
1.5,34.0,614500.0,44.9,6.8,85.9,7.8,4.375,581.75,6.3,144163.0,24308.0,576.2,3.0,3473.0,14.287477373704133,2.674016784597664,94619,0,0,94619,4,2
1.0,31.7,679800.0,61.0,14.0,94.9,6.0,3.5,417.0,6.2,46329.0,17092.0,4842.7,1.0,1459.5,8.539082611748187,2.0477416335127545,94702,0,0,94702,2,1
1.8571428571428568,29.5,740900.0,68.0,14.599999999999998,95.79999999999998,5.1000000000000005,4.214285714285714,705.4285714285713,6.700000000000001,64599.0,21937.0,5734.199999999999,2.0,5401.714285714285,24.623760248503828,3.5491244407686944,94703,0,0,94703,3,2
1.7307692307692308,31.29999999999999,1078100.0,80.40000000000003,8.0,97.90000000000003,2.6000000000000005,3.8269230769230766,622.5769230769231,5.299999999999999,71873.0,13365.0,1490.8000000000004,2.0,4121.923076923077,30.841175285619727,4.9641716308382975,94705,1,0,94705,3,2
2.0,29.9,750600.0,56.4,5.9,94.7,5.1,4.5,116.0,4.9,87362.0,30048.0,559.5,2.0,1044.0,3.47444089456869,2.9952076677316293,94903,0,0,94903,3,2
2.0,33.0,729700.0,42.7,9.0,89.5,8.7,5.0,6.0,5.2,127534.0,19035.0,251.6,3.0,60.0,0.3152088258471237,5.253480430785396,94945,0,0,94945,4,2
1.6666666666666667,28.899999999999995,674500.0,40.1,8.2,90.7,6.8,4.666666666666667,140.0,5.7,79519.0,36184.0,70.4,2.0,855.3333333333335,2.363844056304812,2.1648610804038615,94952,0,0,94952,3,2
2.0,30.1,521000.0,33.7,9.5,87.4,5.4,4.5,51.0,4.4,64460.0,38414.0,232.7,2.0,459.0,1.1948768678086117,2.3428958192325715,94954,0,0,94954,3,2
2.0,24.0,541400.0,14.8,4.3,80.2,5.7,3.5,443.0,6.2,76559.0,2146.0,67.6,2.0,3101.0,144.50139794967382,32.618825722273996,95002,0,0,95002,3,2
2.0,29.5,764200.0,54.2,5.6,97.3,4.2,4.5,41.0,4.9,82737.0,24837.0,263.6,2.0,365.0,1.4695816725047308,3.623626041792487,95003,0,0,95003,3,2
1.948717948717949,26.799999999999986,884700.0,50.90000000000003,9.300000000000008,93.80000000000008,6.199999999999997,3.858974358974359,658.4358974358976,4.0,71866.0,46513.0,2701.300000000002,2.0,5089.1410256410245,10.94133043588035,1.6207214194873558,95008,4,0,95008,3,2
1.7878787878787878,28.099999999999948,1377300.0,77.5,7.299999999999992,97.1000000000002,2.5999999999999965,3.732323232323232,655.4141414141415,6.299999999999998,300000.0,62430.0,864.3000000000015,3.0,4831.595959595958,7.739221463392532,1.0719076072271658,95014,5,1,95014,4,2
2.0,24.4,400800.0,9.1,6.6,57.0,12.0,4.5,16.0,6.2,21145.0,7703.0,2457.2,0.0,144.0,1.8694015318707,11.683759574191873,95019,0,0,95019,1,1
2.0,34.3,618800.0,25.7,6.4,79.2,8.2,3.25,41.0,6.0,81326.0,63852.0,141.9,2.0,256.0,0.4009271440205475,1.0179790766146717,95020,0,0,95020,3,2
2.0,34.2,451500.0,18.3,5.9,78.9,9.8,5.0,32.0,8.9,300000.0,52646.0,45.8,3.0,320.0,0.6078334536337043,1.899479542605326,95023,0,0,95023,4,2
2.0,28.7,1319200.0,64.6,5.2,96.6,3.9,5.0,15.0,4.4,98841.0,26281.0,602.6,3.0,150.0,0.5707545374985732,3.805030249990488,95032,0,0,95032,3,2
1.5,27.1,705200.0,46.4,10.9,87.9,4.2,4.0,172.0,5.9,153699.0,77562.0,1105.3,3.0,1240.5,1.5993656687553184,0.8380392460225368,95035,0,0,95035,4,2
1.8888888888888888,24.0,792300.0,48.100000000000016,9.0,88.70000000000003,7.400000000000002,3.9722222222222223,507.72222222222223,3.799999999999999,300000.0,39452.0,2632.0999999999995,3.0,3916.277777777778,9.926690098797977,1.8869624973244559,95050,1,0,95050,4,2
1.8133333333333328,24.700000000000035,845000.0,58.40000000000003,5.8999999999999915,93.10000000000014,3.9000000000000012,3.693333333333333,763.3866666666668,4.5,108998.0,58123.0,3151.7000000000044,3.0,5285.78,9.094127969994666,1.1573158072822571,95051,2,0,95051,4,2
2.0,25.4,795800.0,53.0,8.3,93.5,8.3,5.0,11.0,7.1,62204.0,47367.0,264.0,2.0,110.0,0.23222918909789514,2.111174446344501,95060,0,0,95060,3,2
1.8085106382978724,26.6,533200.0,31.299999999999965,12.60000000000001,70.09999999999995,10.60000000000001,3.436170212765957,625.7659574468087,6.1,33972.0,20203.0,1548.6999999999987,0.0,4036.265957446808,19.978547529806505,3.0488414928897214,95110,1,0,95110,1,1
1.4545454545454546,29.800000000000008,459600.0,19.0,15.8,71.0,12.0,3.8181818181818175,478.54545454545456,7.5,300000.0,62392.0,4166.300000000001,3.0,2764.318181818182,4.430565107414703,0.8888085885136789,95111,0,0,95111,4,2
1.6444444444444444,27.09999999999995,562600.0,33.900000000000055,22.700000000000035,78.39999999999989,10.600000000000016,3.9222222222222216,620.3,7.700000000000006,300000.0,61060.0,3045.0,3.0,3919.955555555556,6.419842049714307,1.059977435673472,95112,1,0,95112,4,2
1.8571428571428568,27.5,465800.0,16.099999999999998,21.1,63.39999999999999,11.599999999999998,4.0,433.8571428571428,8.5,300000.0,56481.0,5536.800000000001,3.0,3157.5,5.590375524512668,1.3025872164343506,95116,1,1,95116,4,2
1.6666666666666667,30.199999999999992,794200.0,45.0,10.0,92.29999999999997,4.299999999999999,4.083333333333333,583.1666666666666,5.4,84336.0,32560.0,3022.7000000000007,2.0,4282.875,13.153792997543,2.060298935298935,95118,0,0,95118,3,2
3.0,35.5,1141500.0,68.9,5.0,96.9,1.5,4.5,194.0,4.1,300000.0,37774.0,363.9,3.0,2619.0,6.9333403928628154,3.5738868004447504,95120,1,0,95120,4,2
1.0,30.2,612200.0,28.7,9.0,76.9,9.3,3.5,811.0,7.4,300000.0,38102.0,3262.4,3.0,2838.5,7.449740171119625,0.91858695081623,95121,0,0,95121,4,2
1.6333333333333333,27.20000000000001,500900.0,14.600000000000007,15.300000000000008,61.0,12.100000000000005,3.7666666666666666,678.5666666666667,8.0,57248.0,57780.0,4591.199999999999,2.0,4185.483333333334,7.243827160493828,1.0643821391484942,95122,1,0,95122,2,1
1.5,31.7,657400.0,39.8,5.6,88.6,5.7,3.25,98.5,4.9,158396.0,67186.0,2900.3,3.0,559.75,0.8331348792903284,0.7814127943321526,95123,0,0,95123,4,2
1.9583333333333333,28.5,896100.0,51.29999999999998,3.7000000000000015,93.7,4.099999999999999,3.8958333333333335,516.0,5.599999999999998,74687.0,51170.0,2778.099999999999,2.0,3959.354166666666,7.737647384535206,1.4942023320956292,95124,1,0,95124,3,2
1.92,28.799999999999976,900200.0,52.30000000000007,6.199999999999991,90.89999999999986,4.800000000000007,3.8466666666666662,634.2533333333333,6.0,81036.0,53574.0,2510.1000000000035,2.0,4714.2266666666665,8.799467403342417,1.373800724231904,95125,2,0,95125,3,2
1.8235294117647056,27.5,702000.0,50.29999999999998,14.5,86.5,8.6,4.014705882352942,632.1470588235294,5.900000000000002,56906.0,35988.0,3645.5,2.0,4800.838235294118,13.340108467528394,2.030905726745517,95126,2,0,95126,2,1
1.5714285714285714,30.2,595300.0,22.6,7.200000000000001,74.39999999999998,11.3,4.071428571428571,588.4285714285714,6.799999999999999,54130.0,65686.0,1821.8,1.0,3625.642857142857,5.519658461685681,0.9786821283943956,95127,0,0,95127,2,1
1.8695652173913044,24.89999999999999,750500.0,42.399999999999984,7.400000000000002,84.79999999999997,9.599999999999996,4.0,831.5217391304348,4.5,54233.0,37665.0,3446.199999999999,1.0,5608.41304347826,14.890251011491468,1.9623800206627076,95128,1,0,95128,2,1
1.9230769230769231,29.199999999999992,1157300.0,70.5,7.799999999999998,95.9,4.299999999999999,3.807692307692308,489.6923076923077,4.6000000000000005,142188.0,39828.0,3309.6999999999994,3.0,4044.307692307693,10.154433293933145,1.8541265904929658,95129,1,1,95129,4,2
2.0,26.9,667100.0,54.0,9.1,88.7,4.8,3.75,231.0,5.5,91237.0,31170.0,1890.7,3.0,1803.0,5.7844080846968255,2.4061597690086622,95131,0,0,95131,3,2
1.0,28.3,709900.0,44.2,8.9,87.4,4.9,4.0,117.0,7.4,96103.0,41844.0,302.7,3.0,468.0,1.1184399197017494,0.9559315553006406,95132,0,0,95132,3,2
1.5384615384615383,28.5,606900.0,34.10000000000001,16.699999999999996,76.70000000000002,7.099999999999999,3.9230769230769234,453.6153846153846,9.099999999999998,73944.0,28726.0,3069.3,2.0,2784.6923076923076,9.693978652413524,2.12886744252058,95133,0,0,95133,3,2
2.0,38.3,911800.0,59.2,4.1,92.0,3.1,5.0,297.0,5.4,300000.0,22358.0,254.1,3.0,2970.0,13.283835763485104,4.472671974237409,95135,0,0,95135,4,2
1.625,31.7,661200.0,45.2,7.0,90.6,5.9,3.75,864.875,5.9,300000.0,47599.0,3556.0999999999995,3.0,6059.875,12.731097291959916,1.2867917393222543,95136,0,0,95136,4,2
1.5,23.60000000000001,165900.0,7.3000000000000025,37.799999999999976,59.0,8.099999999999996,3.65,147.93333333333334,22.3,23333.0,6001.0,2335.699999999999,0.0,904.8666666666667,15.078598011442535,9.081819696717217,95202,0,0,95202,1,1
1.5833333333333333,26.5,169600.0,15.199999999999998,9.8,72.89999999999998,15.900000000000004,3.7916666666666665,136.66666666666666,15.300000000000002,44505.0,15775.0,982.2999999999997,1.0,767.2083333333335,4.863444268357103,3.7506603275224513,95203,0,0,95203,2,1
1.6935483870967742,25.799999999999965,174300.0,18.899999999999995,11.200000000000005,79.89999999999998,8.100000000000009,3.879032258064516,164.24193548387098,12.29999999999999,46263.0,28425.0,2103.399999999998,1.0,1117.9032258064515,3.932816977331405,2.2952307997843784,95204,0,0,95204,2,1
1.375,28.200000000000006,125800.0,4.900000000000002,19.199999999999992,58.29999999999998,16.5,3.7291666666666665,138.41666666666666,14.1,34300.0,38544.0,1617.5,0.0,795.7916666666665,2.0646317628338178,1.2972187629721876,95205,2,0,95205,1,1
1.1,32.800000000000004,170100.0,8.200000000000001,13.3,62.2,15.2,3.5,70.2,11.8,28175.0,64034.0,173.09999999999997,0.0,273.1,0.4264921760314833,0.6012430896086454,95206,0,0,95206,1,1
1.7039106145251397,26.69999999999991,220400.0,19.5,8.299999999999974,81.89999999999976,10.700000000000033,3.4189944134078214,166.11731843575419,12.0,41178.0,51879.0,2552.2999999999925,1.0,1017.2011173184359,1.9607184358188008,1.1210012641146812,95207,8,0,95207,2,1
1.4,30.0,259300.0,23.10000000000001,8.5,86.40000000000003,7.300000000000002,3.68,158.68,10.699999999999996,300000.0,44313.0,1819.0999999999995,3.0,934.56,2.1089973596912874,1.1870105838015932,95209,0,0,95209,4,2
1.4246575342465753,30.5,167400.0,11.700000000000017,16.29999999999998,70.8000000000001,10.0,3.2191780821917813,140.02739726027394,16.900000000000002,44532.0,41117.0,2274.7999999999993,1.0,682.3561643835618,1.6595475457440028,1.117759177702387,95210,1,0,95210,2,1
1.5,25.89999999999999,306700.0,22.39999999999999,7.599999999999998,77.20000000000002,7.3,3.25,126.2,8.7,83849.0,28049.0,451.89999999999986,2.0,654.0,2.3316339263431853,1.7558558237370316,95212,0,0,95212,3,2
1.5,27.7,172200.0,8.1,12.1,61.8,12.6,2.5,73.25,10.5,38763.0,24371.0,94.7,1.0,287.25,1.1786549587624635,1.5387140453818065,95215,0,0,95215,1,1
1.7333333333333334,27.399999999999984,350600.0,40.299999999999976,6.0,92.90000000000003,5.199999999999998,3.25,150.53333333333333,8.300000000000004,89226.0,29668.0,190.0,2.0,858.3333333333335,2.893128398723652,1.8987910655700868,95219,0,0,95219,3,2
2.0,24.9,248500.0,14.0,9.8,73.8,11.7,4.5,62.0,10.3,30917.0,48838.0,220.2,0.0,558.0,1.1425529300954176,1.8428273066055119,95240,0,0,95240,1,1
1.6470588235294117,28.0,218700.0,8.900000000000002,10.0,69.39999999999999,8.400000000000002,3.147058823529412,76.82352941176471,13.900000000000004,40052.0,44736.0,492.6999999999999,1.0,383.4411764705882,0.8571199402507785,1.1439661701590509,95307,0,0,95307,2,1
1.6807228915662649,26.099999999999962,209300.0,18.800000000000047,9.700000000000028,83.5,7.900000000000007,3.5060240963855422,133.59036144578315,11.700000000000033,51925.0,53098.0,2214.200000000006,1.0,837.1927710843373,1.5766936063210248,1.1203426081439771,95350,5,1,95350,2,1
1.56,29.799999999999965,155100.0,5.9,17.0,57.40000000000007,12.799999999999995,3.28,105.08,15.29999999999999,300000.0,50079.0,2019.1000000000013,3.0,637.15,1.2722897821442116,1.0283751672357673,95351,1,1,95351,4,2
1.6210526315789473,26.800000000000008,205700.0,16.59999999999998,10.0,77.39999999999988,10.899999999999986,3.8736842105263163,156.6,15.299999999999974,29604.0,24743.0,1343.3999999999976,0.0,1067.8315789473684,4.315691625701688,2.5376661554464106,95354,2,0,95354,1,1
1.5333333333333334,25.799999999999994,265100.0,23.799999999999976,8.0,89.5,6.799999999999999,3.4944444444444445,140.56666666666666,9.0,300000.0,59028.0,2375.1000000000035,3.0,855.6055555555556,1.4494910136808898,0.9204671229473018,95355,1,0,95355,4,2
1.0,24.3,262100.0,16.2,11.1,74.8,9.2,3.5,73.75,11.1,39029.0,11322.0,112.0,1.0,241.0,2.1285991874227173,3.0913266207383856,95357,0,0,95357,1,1
1.0,31.5,202900.0,10.8,12.9,66.9,12.1,3.0,60.0,16.8,43868.0,33345.0,102.7,1.0,180.0,0.5398110661268556,0.8996851102114259,95358,0,0,95358,2,1
1.5882352941176472,30.199999999999992,250700.0,13.599999999999996,7.299999999999998,74.0,6.599999999999998,2.9705882352941178,114.64705882352942,9.0,61087.0,25162.0,2015.9000000000005,2.0,554.6176470588234,2.2041874535363783,1.881922787396494,95367,0,0,95367,3,2
2.0,40.4,335300.0,16.5,10.5,81.7,9.1,4.0,53.0,8.2,76613.0,53542.0,2522.6,2.0,424.0,0.7919016846587726,1.4941541219976842,95376,0,0,95376,3,2
2.0,22.2,232300.0,13.9,14.2,72.6,11.5,4.5,49.5,12.8,14444.0,42672.0,211.9,0.0,445.5,1.0440101237345332,2.109111361079865,95380,0,0,95380,1,1
1.8102189781021896,21.5,395700.0,22.5,9.5,84.70000000000013,11.0,3.6642335766423364,211.87591240875912,7.0,29644.0,38986.0,692.3000000000017,0.0,1531.5255474452554,3.928398777625958,1.7000300688137713,95401,8,0,95401,1,1
1.7674418604651163,22.299999999999965,442600.0,26.59999999999995,6.899999999999988,84.80000000000013,9.200000000000012,3.6569767441860463,143.93023255813952,5.100000000000007,51561.0,45355.0,791.6999999999988,1.0,973.3662790697673,2.1461057856240044,1.42801106516294,95403,5,0,95403,2,1
1.7901234567901234,21.799999999999965,610000.0,41.099999999999945,7.600000000000012,90.39999999999986,7.899999999999988,4.067901234567901,241.13580246913583,6.0,68978.0,40474.0,192.0,2.0,1822.3086419753085,4.502417952204644,1.8057622116194691,95404,2,0,95404,3,2
1.859375,22.0,509200.0,43.59999999999995,7.8999999999999915,94.39999999999992,5.199999999999994,3.703125,166.21875,5.699999999999994,132861.0,21448.0,1508.6999999999982,3.0,1232.6796875,5.747294328142486,3.249137448713169,95405,2,0,95405,4,2
1.6376811594202898,23.099999999999977,351500.0,12.899999999999983,6.699999999999991,70.19999999999989,14.399999999999983,3.579710144927536,134.28985507246378,8.399999999999986,22157.0,42483.0,669.9000000000008,0.0,775.9710144927536,1.8265447696555173,1.3782153952800216,95407,3,0,95407,1,1
1.9444444444444444,25.800000000000008,527600.0,45.29999999999998,4.799999999999999,95.0,4.4,3.6666666666666665,139.0,5.200000000000001,94728.0,27312.0,273.5,3.0,972.1666666666665,3.5594854520601444,2.58331706046996,95409,2,0,95409,3,2
1.6724137931034482,31.5,96900.0,8.899999999999991,13.899999999999988,78.40000000000003,12.5,3.3189655172413794,27.517241379310345,15.700000000000017,27038.0,15550.0,170.79999999999995,0.0,178.66379310344828,1.1489632997006325,3.6367668255904175,95422,3,0,95422,1,1
2.0,32.0,406700.0,34.6,8.8,93.1,7.4,4.5,71.0,5.6,42655.0,5100.0,55.7,1.0,639.0,12.529411764705884,17.647058823529417,95446,0,0,95446,2,1
2.0,22.0,717900.0,41.3,6.2,87.7,9.4,4.75,72.0,5.6,74331.0,17482.0,34.5,2.0,683.5,3.9097357281775538,5.434160851161193,95448,0,0,95448,3,2
2.0,20.3,205900.0,21.1,9.2,85.1,11.0,4.5,7.0,7.7,42087.0,11092.0,51.9,1.0,63.0,0.567976920302921,8.113956004327443,95453,0,0,95453,2,1
2.0,22.4,354200.0,19.5,2.3,90.2,11.4,3.0,103.0,10.3,83217.0,5719.0,28.2,2.0,618.0,10.806084979891589,10.491344640671445,95470,0,0,95470,3,2
2.0,26.8,697100.0,45.5,6.2,94.2,7.7,4.5,95.0,6.0,300000.0,30762.0,157.8,3.0,855.0,2.7794031597425395,2.9256875365710937,95472,0,0,95472,4,2
2.0,26.7,610500.0,37.7,4.7,86.0,9.0,4.5,91.0,6.4,53517.0,36792.0,122.0,1.0,819.0,2.2260273972602738,2.4461839530332683,95476,0,0,95476,2,1
2.0,16.9,308500.0,23.0,8.2,83.7,11.1,5.0,4.0,11.5,300000.0,31847.0,39.5,3.0,40.0,0.1256005275222156,3.1400131880553896,95482,0,0,95482,4,2
2.0,24.4,512900.0,29.4,4.1,85.4,6.8,4.0,55.0,6.2,65017.0,29920.0,579.0,2.0,440.0,1.4705882352941178,2.6737967914438503,95492,0,0,95492,3,2
1.6666666666666667,26.3,354700.0,36.2,7.900000000000001,93.40000000000002,6.5,4.666666666666667,218.0,10.699999999999998,300000.0,61860.0,1763.3,3.0,1806.0,2.9194956353055286,1.239357689406186,95608,0,0,95608,4,2
1.6,26.2,276300.0,20.899999999999995,5.5,89.59999999999997,10.599999999999998,3.625,192.35,7.900000000000002,24780.0,45995.0,2177.5,0.0,1224.075,2.661321882813349,1.2175236438743342,95610,1,1,95610,1,1
1.0,20.1,603200.0,74.3,4.2,97.0,4.6,5.0,49.0,6.4,62396.0,52088.0,658.9,2.0,245.0,0.4703578559361081,0.959913991706343,95616,0,0,95616,3,2
1.5714285714285714,27.2,221800.0,19.2,8.0,91.0,8.6,3.6428571428571432,305.57142857142856,8.299999999999999,53549.0,41757.0,2263.5,1.0,1723.642857142857,4.127793800184058,1.3855675181919884,95621,0,0,95621,2,1
1.6941176470588235,29.19999999999991,350200.0,30.800000000000097,6.7000000000000215,89.79999999999973,5.0,3.647058823529412,205.79411764705884,7.5,62953.0,65742.0,544.1000000000008,2.0,1343.1,2.0429862188555257,0.9484491067577894,95624,4,1,95624,3,2
2.0,28.0,377500.0,39.3,7.8,93.9,6.3,3.0,88.0,7.5,78833.0,41121.0,1207.9,2.0,528.0,1.284015466549938,1.4591084847158386,95628,0,0,95628,3,2
2.0,25.7,456900.0,48.4,6.8,92.4,3.0,5.0,66.0,4.6,53043.0,76973.0,1006.9,1.0,660.0,0.8574435191560678,1.2991568472061632,95630,0,0,95630,2,1
2.0,30.9,290500.0,17.8,11.0,82.0,9.6,2.5,79.0,8.5,70105.0,31431.0,101.9,2.0,395.0,1.2567210715535615,1.590786166523496,95632,0,0,95632,3,2
1.8046875,24.900000000000052,409700.0,39.8000000000001,10.700000000000024,94.79999999999987,6.2999999999999865,3.7421875,264.7734375,5.5,54581.0,31327.0,1277.600000000003,1.0,1834.30078125,5.855334954671688,2.1571846969068225,95661,3,1,95661,2,1
2.0,25.1,274500.0,30.9,8.0,89.4,10.9,4.25,121.5,9.4,300000.0,54648.0,1620.0,3.0,981.0,1.7951251646903823,1.5554091641048164,95670,0,0,95670,4,2
1.675,25.0,372300.0,36.40000000000003,9.199999999999992,95.30000000000008,7.199999999999994,3.875,251.575,6.400000000000002,89894.0,25279.0,1016.3000000000003,2.0,1742.5125,6.893122750108788,2.5960283239052173,95677,0,0,95677,3,2
1.8102564102564105,23.699999999999925,327000.0,33.399999999999906,12.900000000000048,92.2000000000003,7.900000000000019,3.6,303.1948717948718,6.0,104575.0,43132.0,1466.7999999999947,3.0,2059.5846153846155,4.775073299138957,1.5040293719696487,95678,13,1,95678,4,2
1.5,27.3,680600.0,54.4,2.4,97.7,5.0,4.125,168.75,5.8,135191.0,23492.0,469.4,3.0,1012.75,4.3110420568704235,2.6604801634599013,95746,0,0,95746,4,2
1.5714285714285714,28.100000000000016,416600.0,41.70000000000002,8.099999999999998,95.5,3.9000000000000026,3.628571428571429,180.45714285714286,5.8000000000000025,59813.0,65335.0,428.5,2.0,1086.7857142857142,1.6634050880626217,0.8724267238080661,95747,0,0,95747,3,2
1.5185185185185186,35.0,392900.0,40.89999999999999,6.400000000000002,88.09999999999997,4.099999999999998,3.592592592592593,162.4074074074074,6.6999999999999975,87588.0,49683.0,256.89999999999986,2.0,924.5185185185184,1.8608347292202936,1.110745832280361,95757,0,0,95757,3,2
1.7030303030303031,29.69999999999991,312100.0,36.60000000000008,7.400000000000001,90.20000000000027,5.799999999999982,3.518181818181818,225.16969696969696,8.400000000000013,300000.0,63894.0,1812.7999999999945,3.0,1386.966666666667,2.170730689370936,0.9338383364113476,95758,6,0,95758,4,2
1.8333333333333333,27.099999999999994,449600.0,47.59999999999996,5.699999999999997,97.0,4.800000000000004,3.9166666666666665,313.4583333333333,4.199999999999997,300000.0,37878.0,1064.8000000000009,3.0,2213.5416666666665,5.8438715525282925,1.8892892972173818,95765,0,0,95765,4,2
1.9468085106382982,21.0,378000.0,39.19999999999994,34.5,85.10000000000014,8.100000000000014,3.73936170212766,639.6489361702128,8.5,41258.0,11340.0,2743.200000000005,1.0,4856.43085106383,42.82566888063344,6.393298059964731,95814,10,1,95814,2,1
2.0434782608695654,28.60000000000001,177100.0,14.199999999999996,21.800000000000008,72.29999999999997,14.699999999999996,3.4782608695652173,636.304347826087,18.0,28662.0,25224.0,1205.9000000000005,0.0,4281.739130434783,16.97486176036625,2.7837532232932065,95815,4,0,95815,1,1
1.92,22.5,504400.0,59.300000000000075,11.700000000000017,96.19999999999986,7.300000000000003,3.966666666666667,521.6133333333332,5.300000000000007,49743.0,17217.0,2938.7000000000035,1.0,3923.86,22.79061392809433,4.429730305318388,95816,2,0,95816,2,1
1.6666666666666667,22.6,287300.0,38.39999999999999,35.5,84.89999999999998,10.400000000000002,3.875,363.25,5.9,21869.0,13461.0,2280.8,0.0,2414.9166666666665,17.940098556323207,4.766857340960304,95817,0,0,95817,1,1
1.69811320754717,21.5,492400.0,57.09999999999993,8.300000000000008,92.4,4.5,3.933962264150944,606.4150943396228,8.100000000000009,29962.0,21732.0,2000.8000000000015,0.0,4136.179245283019,19.03266724315764,3.069119878867437,95818,1,0,95818,1,1
1.8571428571428568,20.8,471300.0,64.0,4.599999999999997,98.40000000000003,3.400000000000001,4.071428571428571,454.82142857142856,6.5,300000.0,19659.0,1935.6999999999994,3.0,3407.392857142857,17.332483122960767,3.8422968760218863,95819,1,0,95819,4,2
1.5263157894736843,25.5,206500.0,19.399999999999995,13.300000000000004,75.40000000000002,13.800000000000004,3.9736842105263164,596.421052631579,11.5,69823.0,35477.0,2562.9000000000005,2.0,4010.105263157895,11.303394489832554,1.7209073929291474,95820,0,0,95820,3,2
1.5,24.4,293200.0,27.0,9.7,89.4,7.8,4.0,272.5,12.6,74035.0,35430.0,1811.3,2.0,1777.125,5.015876375952583,1.693480101608806,95821,0,0,95821,3,2
1.6153846153846154,25.4,266400.0,23.699999999999992,13.800000000000002,81.20000000000002,10.2,3.615384615384616,391.23076923076917,10.599999999999998,36012.0,45323.0,1934.2999999999995,0.0,2402.038461538461,5.299822301124069,1.2814006812638856,95822,0,0,95822,1,1
1.5483870967741935,27.299999999999986,194000.0,12.600000000000005,15.199999999999992,75.7,10.699999999999994,3.5,233.29032258064515,12.600000000000005,41337.0,79272.0,2420.1,1.0,1266.1129032258063,1.5971754254034294,0.6816058389408133,95823,0,0,95823,2,1
1.6666666666666667,25.9,152900.0,6.7,22.7,62.3,15.9,3.583333333333333,485.83333333333326,13.8,43411.0,30296.0,2873.2000000000007,1.0,2854.583333333333,9.422310976146466,1.9804594665962505,95824,0,0,95824,2,1
1.7608695652173914,24.599999999999962,251500.0,33.19999999999996,14.0,87.5,11.5,3.793478260869565,457.9782608695652,14.0,25841.0,35825.0,2538.799999999996,0.0,3193.771739130435,8.914924603295002,1.858369489365576,95825,3,1,95825,1,1
1.7142857142857142,24.6,254700.0,33.6,8.9,91.0,8.200000000000001,4.357142857142857,252.85714285714286,8.700000000000001,42290.0,38256.0,1227.7,1.0,1845.9285714285716,4.825200155344446,1.9604767879548304,95826,0,0,95826,2,1
2.5,23.8,216300.0,20.1,10.7,88.4,7.5,4.25,140.0,9.1,56924.0,21185.0,1014.9,2.0,1387.5,6.5494453622846365,4.956337030918103,95827,1,0,95827,2,1
1.5454545454545454,27.5,201100.0,14.599999999999996,12.099999999999996,73.89999999999998,11.3,3.3181818181818183,108.27272727272728,12.3,300000.0,60270.0,1813.2999999999995,3.0,594.4090909090909,0.986243721435359,0.8673092296785676,95828,0,0,95828,4,2
